tier,step,rows_in,rows_out,ts
ctl,231.0,20480.0,5.0,2026/01/16-22:13:44.012
ctl,232.0,28670.0,7.0,2026/01/16-22:13:44.039
ctl,233.0,32770.0,8.0,2026/01/16-22:13:44.061
ctl,234.0,20480.0,5.0,2026/01/16-22:13:44.075
ctl,235.0,20480.0,5.0,2026/01/16-22:13:44.088
ctl,236.0,20480.0,5.0,2026/01/16-22:13:45.003
ctl,237.0,20480.0,5.0,2026/01/16-22:13:45.018
ctl,238.0,20480.0,5.0,2026/01/16-22:13:45.032
ctl,239.0,20480.0,5.0,2026/01/16-22:13:45.045
ctl,240.0,20480.0,5.0,2026/01/16-22:13:45.060
ctl,241.0,20480.0,5.0,2026/01/16-22:13:45.072
ctl,242.0,20480.0,5.0,2026/01/16-22:13:45.085
ctl,243.0,28670.0,7.0,2026/01/16-22:13:46.011
ctl,244.0,32770.0,8.0,2026/01/16-22:13:46.037
ctl,245.0,20480.0,5.0,2026/01/16-22:13:46.050
ctl,246.0,20480.0,5.0,2026/01/16-22:13:46.064
ctl,247.0,20480.0,5.0,2026/01/16-22:13:46.080
ctl,248.0,20480.0,5.0,2026/01/16-22:13:46.094
ctl,249.0,20480.0,5.0,2026/01/16-22:13:47.009
ctl,250.0,20480.0,5.0,2026/01/16-22:13:47.024
ctl,251.0,20480.0,5.0,2026/01/16-22:13:47.039
ctl,252.0,20480.0,5.0,2026/01/16-22:13:47.052
ctl,253.0,20480.0,5.0,2026/01/16-22:13:47.066
ctl,254.0,28670.0,7.0,2026/01/16-22:13:47.093
ctl,255.0,32770.0,8.0,2026/01/16-22:13:48.013
ctl,256.0,20480.0,5.0,2026/01/16-22:13:48.028
ctl,257.0,20480.0,5.0,2026/01/16-22:13:48.043
ctl,258.0,20480.0,5.0,2026/01/16-22:13:48.056
ctl,259.0,20480.0,5.0,2026/01/16-22:13:48.069
ctl,260.0,20480.0,5.0,2026/01/16-22:13:48.085
ctl,261.0,20480.0,5.0,2026/01/16-22:13:49.001
ctl,262.0,20480.0,5.0,2026/01/16-22:13:49.015
ctl,263.0,20480.0,5.0,2026/01/16-22:13:49.032
ctl,264.0,20480.0,5.0,2026/01/16-22:13:49.047
ctl,265.0,28670.0,7.0,2026/01/16-22:13:49.066
ctl,266.0,32770.0,8.0,2026/01/16-22:13:49.087
ctl,267.0,20480.0,5.0,2026/01/16-22:13:50.000
ctl,268.0,20480.0,5.0,2026/01/16-22:13:50.015
ctl,269.0,20480.0,5.0,2026/01/16-22:13:50.031
ctl,270.0,20480.0,5.0,2026/01/16-22:13:50.044
ctl,271.0,20480.0,5.0,2026/01/16-22:13:50.059
ctl,272.0,20480.0,5.0,2026/01/16-22:13:50.074
ctl,273.0,20480.0,5.0,2026/01/16-22:13:50.089
ctl,274.0,20480.0,5.0,2026/01/16-22:13:51.001
ctl,275.0,20480.0,5.0,2026/01/16-22:13:51.016
ctl,276.0,28670.0,7.0,2026/01/16-22:13:51.034
ctl,277.0,32770.0,8.0,2026/01/16-22:15:55.090
ctl,278.0,20480.0,5.0,2026/01/16-22:15:55.091
ctl,279.0,20480.0,5.0,2026/01/16-22:15:55.091
ctl,280.0,20480.0,5.0,2026/01/16-22:15:56.001
ctl,281.0,20480.0,5.0,2026/01/16-22:15:56.016
ctl,282.0,20480.0,5.0,2026/01/16-22:15:56.029
ctl,283.0,20480.0,5.0,2026/01/16-22:15:56.042
ctl,284.0,20480.0,5.0,2026/01/16-22:15:56.055
ctl,285.0,20480.0,5.0,2026/01/16-22:15:56.070
ctl,286.0,20480.0,5.0,2026/01/16-22:15:56.085
ctl,287.0,28670.0,7.0,2026/01/16-22:15:57.004
ctl,288.0,32770.0,8.0,2026/01/16-22:15:57.030
ctl,289.0,20480.0,5.0,2026/01/16-22:15:57.043
ctl,290.0,20480.0,5.0,2026/01/16-22:15:57.058
ctl,291.0,20480.0,5.0,2026/01/16-22:15:57.073
ctl,292.0,20480.0,5.0,2026/01/16-22:15:57.088
ctl,293.0,20480.0,5.0,2026/01/16-22:15:58.001
ctl,294.0,20480.0,5.0,2026/01/16-22:15:58.016
ctl,295.0,20480.0,5.0,2026/01/16-22:15:58.031
ctl,296.0,20480.0,5.0,2026/01/16-22:15:58.046
ctl,297.0,20480.0,5.0,2026/01/16-22:15:58.058
ctl,298.0,28670.0,7.0,2026/01/16-22:15:58.082
ctl,299.0,32770.0,8.0,2026/01/16-22:15:59.008
ctl,300.0,20480.0,5.0,2026/01/16-22:15:59.021
ctl,301.0,20480.0,5.0,2026/01/16-22:15:59.036
ctl,302.0,20480.0,5.0,2026/01/16-22:15:59.048
ctl,303.0,20480.0,5.0,2026/01/16-22:15:59.063
ctl,304.0,20480.0,5.0,2026/01/16-22:15:59.075
ctl,305.0,20480.0,5.0,2026/01/16-22:15:59.088
ctl,306.0,20480.0,5.0,2026/01/16-22:16:00.000
ctl,307.0,20480.0,5.0,2026/01/16-22:16:00.015
ctl,308.0,20480.0,5.0,2026/01/16-22:16:00.031
ctl,309.0,28670.0,7.0,2026/01/16-22:16:00.053
ctl,310.0,32770.0,8.0,2026/01/16-22:16:00.077
ctl,311.0,20480.0,5.0,2026/01/16-22:16:00.093
ctl,312.0,20480.0,5.0,2026/01/16-22:16:01.006
ctl,313.0,20480.0,5.0,2026/01/16-22:16:01.019
ctl,314.0,20480.0,5.0,2026/01/16-22:16:01.031
ctl,315.0,20480.0,5.0,2026/01/16-22:16:01.046
ctl,316.0,20480.0,5.0,2026/01/16-22:16:01.058
ctl,317.0,20480.0,5.0,2026/01/16-22:16:01.073
ctl,318.0,20480.0,5.0,2026/01/16-22:16:01.089
ctl,319.0,20480.0,5.0,2026/01/16-22:16:02.001
ctl,320.0,28670.0,7.0,2026/01/16-22:16:02.023
ctl,321.0,32770.0,8.0,2026/01/16-22:16:02.047
ctl,322.0,20480.0,5.0,2026/01/16-22:16:02.060
ctl,323.0,20480.0,5.0,2026/01/16-22:16:02.072
ctl,324.0,20480.0,5.0,2026/01/16-22:16:02.087
ctl,325.0,20480.0,5.0,2026/01/16-22:16:03.003
ctl,326.0,20480.0,5.0,2026/01/16-22:16:03.016
ctl,327.0,20480.0,5.0,2026/01/16-22:16:03.031
ctl,328.0,20480.0,5.0,2026/01/16-22:16:03.046
ctl,329.0,20480.0,5.0,2026/01/16-22:16:03.058
ctl,330.0,20480.0,5.0,2026/01/16-22:16:03.071
ctl,331.0,28670.0,7.0,2026/01/16-22:16:03.092
ctl,332.0,32770.0,8.0,2026/01/16-22:16:04.018
ctl,333.0,20480.0,5.0,2026/01/16-22:16:04.033
ctl,334.0,20480.0,5.0,2026/01/16-22:16:04.045
ctl,335.0,20480.0,5.0,2026/01/16-22:16:04.060
ctl,336.0,20480.0,5.0,2026/01/16-22:16:04.076
ctl,337.0,20480.0,5.0,2026/01/16-22:16:04.090
ctl,338.0,20480.0,5.0,2026/01/16-22:16:05.006
ctl,339.0,20480.0,5.0,2026/01/16-22:16:05.021
ctl,340.0,20480.0,5.0,2026/01/16-22:16:05.036
ctl,341.0,20480.0,5.0,2026/01/16-22:16:05.051
ctl,342.0,28670.0,7.0,2026/01/16-22:16:05.077
ctl,343.0,32770.0,8.0,2026/01/16-22:16:05.097
ctl,344.0,20480.0,5.0,2026/01/16-22:16:06.012
ctl,345.0,20480.0,5.0,2026/01/16-22:16:06.027
ctl,346.0,20480.0,5.0,2026/01/16-22:16:06.043
ctl,347.0,20480.0,5.0,2026/01/16-22:16:06.057
ctl,348.0,20480.0,5.0,2026/01/16-22:16:06.073
ctl,349.0,20480.0,5.0,2026/01/16-22:16:06.088
ctl,350.0,20480.0,5.0,2026/01/16-22:16:07.004
ctl,351.0,20480.0,5.0,2026/01/16-22:16:07.019
ctl,352.0,20480.0,5.0,2026/01/16-22:16:07.035
ctl,353.0,28670.0,7.0,2026/01/16-22:16:07.059
ctl,354.0,32770.0,8.0,2026/01/16-22:16:07.081
ctl,355.0,20480.0,5.0,2026/01/16-22:16:07.094
ctl,356.0,20480.0,5.0,2026/01/16-22:16:08.007
ctl,357.0,20480.0,5.0,2026/01/16-22:16:08.023
ctl,358.0,20480.0,5.0,2026/01/16-22:16:08.036
ctl,359.0,20480.0,5.0,2026/01/16-22:16:08.052
ctl,360.0,20480.0,5.0,2026/01/16-22:16:08.067
ctl,361.0,20480.0,5.0,2026/01/16-22:16:08.080
ctl,362.0,20480.0,5.0,2026/01/16-22:16:08.095
ctl,363.0,20480.0,5.0,2026/01/16-22:16:09.008
ctl,364.0,28670.0,7.0,2026/01/16-22:16:09.034
ctl,365.0,32770.0,8.0,2026/01/16-22:16:09.056
ctl,366.0,20480.0,5.0,2026/01/16-22:16:09.072
ctl,367.0,20480.0,5.0,2026/01/16-22:16:09.087
ctl,368.0,20480.0,5.0,2026/01/16-22:16:10.003
ctl,369.0,20480.0,5.0,2026/01/16-22:16:10.015
ctl,370.0,20480.0,5.0,2026/01/16-22:16:10.031
ctl,371.0,20480.0,5.0,2026/01/16-22:16:10.048
ctl,372.0,20480.0,5.0,2026/01/16-22:16:10.062
ctl,373.0,20480.0,5.0,2026/01/16-22:16:10.077
ctl,374.0,20480.0,5.0,2026/01/16-22:16:10.093
ctl,375.0,28670.0,7.0,2026/01/16-22:16:11.012
ctl,376.0,32770.0,8.0,2026/01/16-22:16:11.039
ctl,377.0,20480.0,5.0,2026/01/16-22:16:11.055
ctl,378.0,20480.0,5.0,2026/01/16-22:16:11.070
ctl,379.0,20480.0,5.0,2026/01/16-22:16:11.086
ctl,380.0,20480.0,5.0,2026/01/16-22:16:12.001
ctl,381.0,20480.0,5.0,2026/01/16-22:16:12.017
ctl,382.0,20480.0,5.0,2026/01/16-22:16:12.030
ctl,383.0,20480.0,5.0,2026/01/16-22:16:12.046
ctl,384.0,20480.0,5.0,2026/01/16-22:16:12.062
ctl,385.0,20480.0,5.0,2026/01/16-22:16:12.075
ctl,386.0,28670.0,7.0,2026/01/16-22:16:13.001
ctl,387.0,32770.0,8.0,2026/01/16-22:16:13.023
ctl,388.0,20480.0,5.0,2026/01/16-22:16:13.038
ctl,389.0,20480.0,5.0,2026/01/16-22:16:13.051
ctl,390.0,20480.0,5.0,2026/01/16-22:16:13.066
ctl,391.0,20480.0,5.0,2026/01/16-22:16:13.081
ctl,392.0,20480.0,5.0,2026/01/16-22:16:13.096
ctl,393.0,20480.0,5.0,2026/01/16-22:16:14.011
ctl,394.0,20480.0,5.0,2026/01/16-22:16:14.026
ctl,395.0,20480.0,5.0,2026/01/16-22:16:14.042
ctl,396.0,20480.0,5.0,2026/01/16-22:16:14.057
ctl,397.0,28670.0,7.0,2026/01/16-22:16:14.082
ctl,398.0,32770.0,8.0,2026/01/16-22:16:15.006
ctl,399.0,20480.0,5.0,2026/01/16-22:16:15.022
ctl,400.0,20480.0,5.0,2026/01/16-22:16:15.034
ctl,401.0,20480.0,5.0,2026/01/16-22:16:15.057
ctl,402.0,20480.0,5.0,2026/01/16-22:16:15.065
ctl,403.0,20480.0,5.0,2026/01/16-22:16:15.080
ctl,404.0,20480.0,5.0,2026/01/16-22:16:15.093
ctl,405.0,20480.0,5.0,2026/01/16-22:16:16.009
ctl,406.0,20480.0,5.0,2026/01/16-22:16:16.024
ctl,407.0,20480.0,5.0,2026/01/16-22:16:16.039
ctl,408.0,28670.0,7.0,2026/01/16-22:16:16.057
ctl,409.0,32770.0,8.0,2026/01/16-22:16:16.086
ctl,410.0,20480.0,5.0,2026/01/16-22:16:17.001
ctl,411.0,20480.0,5.0,2026/01/16-22:16:17.016
ctl,412.0,20480.0,5.0,2026/01/16-22:16:17.030
ctl,413.0,20480.0,5.0,2026/01/16-22:16:17.043
ctl,414.0,20480.0,5.0,2026/01/16-22:16:17.058
ctl,415.0,20480.0,5.0,2026/01/16-22:16:17.071
ctl,416.0,20480.0,5.0,2026/01/16-22:16:17.086
ctl,417.0,20480.0,5.0,2026/01/16-22:16:17.099
ctl,418.0,20480.0,5.0,2026/01/16-22:16:18.014
ctl,419.0,28670.0,7.0,2026/01/16-22:16:18.035
ctl,420.0,32770.0,8.0,2026/01/16-22:16:18.056
ctl,421.0,20480.0,5.0,2026/01/16-22:16:18.071
ctl,422.0,20480.0,5.0,2026/01/16-22:16:18.087
ctl,423.0,20480.0,5.0,2026/01/16-22:16:19.003
ctl,424.0,20480.0,5.0,2026/01/16-22:16:19.015
ctl,425.0,20480.0,5.0,2026/01/16-22:16:19.031
ctl,426.0,20480.0,5.0,2026/01/16-22:16:19.044
ctl,427.0,20480.0,5.0,2026/01/16-22:16:19.060
ctl,428.0,20480.0,5.0,2026/01/16-22:16:19.076
ctl,429.0,20480.0,5.0,2026/01/16-22:16:19.091
ctl,430.0,28670.0,7.0,2026/01/16-22:16:20.013
ctl,431.0,32770.0,8.0,2026/01/16-22:16:20.039
ctl,432.0,20480.0,5.0,2026/01/16-22:16:20.054
ctl,433.0,20480.0,5.0,2026/01/16-22:16:20.066
ctl,434.0,20480.0,5.0,2026/01/16-22:16:20.081
ctl,435.0,20480.0,5.0,2026/01/16-22:16:20.096
ctl,436.0,20480.0,5.0,2026/01/16-22:16:21.011
ctl,437.0,20480.0,5.0,2026/01/16-22:16:21.026
ctl,438.0,20480.0,5.0,2026/01/16-22:16:21.042
ctl,439.0,20480.0,5.0,2026/01/16-22:16:21.057
ctl,440.0,20480.0,5.0,2026/01/16-22:16:21.073
ctl,441.0,28670.0,7.0,2026/01/16-22:16:21.094
ctl,442.0,32770.0,8.0,2026/01/16-22:16:22.020
ctl,443.0,20480.0,5.0,2026/01/16-22:16:22.034
ctl,444.0,20480.0,5.0,2026/01/16-22:16:22.049
ctl,445.0,20480.0,5.0,2026/01/16-22:16:22.065
ctl,446.0,20480.0,5.0,2026/01/16-22:16:22.078
ctl,447.0,20480.0,5.0,2026/01/16-22:16:22.091
ctl,448.0,20480.0,5.0,2026/01/16-22:16:23.006
ctl,449.0,20480.0,5.0,2026/01/16-22:16:23.022
ctl,450.0,20480.0,5.0,2026/01/16-22:16:23.038
ctl,451.0,20480.0,5.0,2026/01/16-22:16:23.050
ctl,452.0,28670.0,7.0,2026/01/16-22:16:23.077
ctl,453.0,32770.0,8.0,2026/01/16-22:16:24.002
ctl,454.0,20480.0,5.0,2026/01/16-22:16:24.018
ctl,455.0,20480.0,5.0,2026/01/16-22:16:24.031
ctl,456.0,20480.0,5.0,2026/01/16-22:16:24.043
ctl,457.0,20480.0,5.0,2026/01/16-22:16:24.058
ctl,458.0,20480.0,5.0,2026/01/16-22:16:24.073
ctl,459.0,20480.0,5.0,2026/01/16-22:16:24.088
ctl,460.0,20480.0,5.0,2026/01/16-22:16:25.003
ctl,461.0,20480.0,5.0,2026/01/16-22:16:25.018
ctl,462.0,20480.0,5.0,2026/01/16-22:16:25.032
ctl,463.0,28670.0,7.0,2026/01/16-22:16:25.058
ctl,464.0,32770.0,8.0,2026/01/16-22:16:25.080
ctl,465.0,24580.0,4.0,2026/01/16-22:28:46.000
ctl,466.0,24580.0,4.0,2026/01/16-22:28:46.004
ctl,467.0,24580.0,4.0,2026/01/16-22:28:46.019
ctl,468.0,24580.0,4.0,2026/01/16-22:28:46.035
ctl,469.0,24580.0,4.0,2026/01/16-22:28:46.050
ctl,470.0,24580.0,4.0,2026/01/16-22:28:46.065
ctl,471.0,24580.0,4.0,2026/01/16-22:28:46.077
ctl,472.0,24580.0,4.0,2026/01/16-22:28:46.092
ctl,473.0,24580.0,4.0,2026/01/16-22:28:47.006
ctl,474.0,36860.0,8.0,2026/01/16-22:28:47.034
ctl,475.0,40960.0,8.0,2026/01/16-22:28:47.060
ctl,476.0,24580.0,4.0,2026/01/16-22:28:47.074
ctl,477.0,24580.0,4.0,2026/01/16-22:28:47.089
ctl,478.0,24580.0,4.0,2026/01/16-22:28:48.005
ctl,479.0,24580.0,4.0,2026/01/16-22:28:48.021
ctl,480.0,24580.0,4.0,2026/01/16-22:28:48.034
ctl,481.0,24580.0,4.0,2026/01/16-22:28:48.049
ctl,482.0,24580.0,4.0,2026/01/16-22:28:48.064
ctl,483.0,24580.0,4.0,2026/01/16-22:28:48.079
ctl,484.0,24580.0,4.0,2026/01/16-22:28:48.094
ctl,485.0,36860.0,8.0,2026/01/16-22:28:49.021
ctl,486.0,40960.0,8.0,2026/01/16-22:28:49.046
ctl,487.0,24580.0,4.0,2026/01/16-22:28:49.061
ctl,488.0,24580.0,4.0,2026/01/16-22:28:49.077
ctl,489.0,24580.0,4.0,2026/01/16-22:28:49.092
ctl,490.0,24580.0,4.0,2026/01/16-22:28:50.008
ctl,491.0,24580.0,4.0,2026/01/16-22:28:50.024
ctl,492.0,24580.0,4.0,2026/01/16-22:28:50.040
ctl,493.0,24580.0,4.0,2026/01/16-22:28:50.057
ctl,494.0,24580.0,4.0,2026/01/16-22:28:50.072
ctl,495.0,24580.0,4.0,2026/01/16-22:28:50.087
ctl,496.0,36860.0,8.0,2026/01/16-22:28:51.006
ctl,497.0,40960.0,8.0,2026/01/16-22:28:51.027
ctl,498.0,24580.0,4.0,2026/01/16-22:28:51.041
ctl,499.0,24580.0,4.0,2026/01/16-22:28:51.057
ctl,500.0,24580.0,4.0,2026/01/16-22:28:51.072
ctl,501.0,24580.0,4.0,2026/01/16-22:28:51.088
ctl,502.0,24580.0,4.0,2026/01/16-22:28:52.004
ctl,503.0,24580.0,4.0,2026/01/16-22:28:52.017
ctl,504.0,24580.0,4.0,2026/01/16-22:28:52.032
ctl,505.0,24580.0,4.0,2026/01/16-22:28:52.045
ctl,506.0,24580.0,4.0,2026/01/16-22:28:52.061
ctl,507.0,36860.0,8.0,2026/01/16-22:28:52.085
ctl,508.0,40960.0,8.0,2026/01/16-22:28:53.004
ctl,509.0,24580.0,4.0,2026/01/16-22:28:53.017
ctl,510.0,24580.0,4.0,2026/01/16-22:28:53.033
ctl,511.0,24580.0,4.0,2026/01/16-22:28:53.049
ctl,512.0,24580.0,4.0,2026/01/16-22:28:53.061
ctl,513.0,24580.0,4.0,2026/01/16-22:28:53.077
ctl,514.0,24580.0,4.0,2026/01/16-22:28:53.092
ctl,515.0,24580.0,4.0,2026/01/16-22:28:54.004
ctl,516.0,24580.0,4.0,2026/01/16-22:28:54.019
ctl,517.0,24580.0,4.0,2026/01/16-22:28:54.035
ctl,518.0,36860.0,8.0,2026/01/16-22:28:54.061
ctl,519.0,40960.0,8.0,2026/01/16-22:28:54.081
ctl,520.0,24580.0,4.0,2026/01/16-22:28:54.095
ctl,521.0,24580.0,4.0,2026/01/16-22:28:55.011
ctl,522.0,24580.0,4.0,2026/01/16-22:28:55.024
ctl,523.0,24580.0,4.0,2026/01/16-22:28:55.039
ctl,524.0,24580.0,4.0,2026/01/16-22:28:55.055
ctl,525.0,24580.0,4.0,2026/01/16-22:28:55.071
ctl,526.0,24580.0,4.0,2026/01/16-22:28:55.086
ctl,527.0,24580.0,4.0,2026/01/16-22:28:56.000
ctl,528.0,24580.0,4.0,2026/01/16-22:28:56.016
ctl,529.0,36860.0,8.0,2026/01/16-22:28:56.035
ctl,530.0,40960.0,8.0,2026/01/16-22:28:56.055
ctl,531.0,24580.0,4.0,2026/01/16-22:28:56.069
ctl,532.0,24580.0,4.0,2026/01/16-22:28:56.085
ctl,533.0,24580.0,4.0,2026/01/16-22:28:57.001
ctl,534.0,24580.0,4.0,2026/01/16-22:28:57.016
ctl,535.0,24580.0,4.0,2026/01/16-22:28:57.030
ctl,536.0,24580.0,4.0,2026/01/16-22:28:57.045
ctl,537.0,24580.0,4.0,2026/01/16-22:28:57.058
ctl,538.0,24580.0,4.0,2026/01/16-22:28:57.073
ctl,539.0,24580.0,4.0,2026/01/16-22:28:57.089
ctl,540.0,36860.0,8.0,2026/01/16-22:28:58.010
ctl,541.0,40960.0,8.0,2026/01/16-22:28:58.030
ctl,542.0,24580.0,4.0,2026/01/16-22:28:58.044
ctl,543.0,24580.0,4.0,2026/01/16-22:28:58.060
ctl,544.0,24580.0,4.0,2026/01/16-22:28:58.076
ctl,545.0,24580.0,4.0,2026/01/16-22:28:58.090
ctl,546.0,24580.0,4.0,2026/01/16-22:28:59.003
ctl,547.0,24580.0,4.0,2026/01/16-22:28:59.018
ctl,548.0,24580.0,4.0,2026/01/16-22:28:59.033
ctl,549.0,24580.0,4.0,2026/01/16-22:28:59.048
ctl,550.0,24580.0,4.0,2026/01/16-22:28:59.063
ctl,551.0,36860.0,8.0,2026/01/16-22:28:59.089
ctl,552.0,40960.0,8.0,2026/01/16-22:29:00.009
ctl,553.0,24580.0,4.0,2026/01/16-22:29:00.023
ctl,554.0,24580.0,4.0,2026/01/16-22:29:00.038
ctl,555.0,24580.0,4.0,2026/01/16-22:29:00.053
ctl,556.0,24580.0,4.0,2026/01/16-22:29:00.066
ctl,557.0,24580.0,4.0,2026/01/16-22:29:00.082
ctl,558.0,24580.0,4.0,2026/01/16-22:29:00.094
ctl,559.0,24580.0,4.0,2026/01/16-22:29:01.008
ctl,560.0,24580.0,4.0,2026/01/16-22:29:01.023
ctl,561.0,24580.0,4.0,2026/01/16-22:29:01.039
ctl,562.0,36860.0,8.0,2026/01/16-22:29:01.058
ctl,563.0,40960.0,8.0,2026/01/16-22:29:01.078
ctl,564.0,24580.0,4.0,2026/01/16-22:29:01.092
ctl,565.0,24580.0,4.0,2026/01/16-22:29:02.008
ctl,566.0,24580.0,4.0,2026/01/16-22:29:02.021
ctl,567.0,24580.0,4.0,2026/01/16-22:29:02.036
ctl,568.0,24580.0,4.0,2026/01/16-22:29:02.051
ctl,569.0,24580.0,4.0,2026/01/16-22:29:02.066
ctl,570.0,24580.0,4.0,2026/01/16-22:29:02.081
ctl,571.0,24580.0,4.0,2026/01/16-22:29:02.095
ctl,572.0,24580.0,4.0,2026/01/16-22:29:03.014
ctl,573.0,36860.0,8.0,2026/01/16-22:29:03.032
ctl,574.0,40960.0,8.0,2026/01/16-22:29:03.053
ctl,575.0,24580.0,4.0,2026/01/16-22:29:03.068
ctl,576.0,24580.0,4.0,2026/01/16-22:29:03.082
ctl,577.0,24580.0,4.0,2026/01/16-22:29:03.095
ctl,578.0,24580.0,4.0,2026/01/16-22:29:04.007
ctl,579.0,24580.0,4.0,2026/01/16-22:29:04.023
ctl,580.0,24580.0,4.0,2026/01/16-22:29:04.034
ctl,581.0,24580.0,4.0,2026/01/16-22:29:04.047
ctl,582.0,24580.0,4.0,2026/01/16-22:29:04.062
ctl,583.0,24580.0,4.0,2026/01/16-22:29:04.077
ctl,584.0,36860.0,8.0,2026/01/16-22:29:05.003
ctl,585.0,40960.0,8.0,2026/01/16-22:29:05.029
ctl,586.0,24580.0,4.0,2026/01/16-22:29:05.044
ctl,587.0,24580.0,4.0,2026/01/16-22:29:05.058
ctl,588.0,24580.0,4.0,2026/01/16-22:29:05.074
ctl,589.0,24580.0,4.0,2026/01/16-22:29:05.088
ctl,590.0,24580.0,4.0,2026/01/16-22:29:06.002
ctl,591.0,24580.0,4.0,2026/01/16-22:29:06.015
ctl,592.0,24580.0,4.0,2026/01/16-22:29:06.030
ctl,593.0,24580.0,4.0,2026/01/16-22:29:06.043
ctl,594.0,24580.0,4.0,2026/01/16-22:29:06.058
ctl,595.0,36860.0,8.0,2026/01/16-22:29:06.079
ctl,596.0,40960.0,8.0,2026/01/16-22:29:07.004
ctl,597.0,24580.0,4.0,2026/01/16-22:29:07.018
ctl,598.0,24580.0,4.0,2026/01/16-22:29:07.033
ctl,599.0,24580.0,4.0,2026/01/16-22:29:07.046
ctl,600.0,24580.0,4.0,2026/01/16-22:29:07.061
ctl,601.0,24580.0,4.0,2026/01/16-22:29:07.074
ctl,602.0,24580.0,4.0,2026/01/16-22:29:07.089
ctl,603.0,24580.0,4.0,2026/01/16-22:29:08.002
ctl,604.0,24580.0,4.0,2026/01/16-22:29:08.017
ctl,605.0,24580.0,4.0,2026/01/16-22:29:08.032
ctl,606.0,36860.0,8.0,2026/01/16-22:29:08.058
ctl,607.0,40960.0,8.0,2026/01/16-22:29:08.078
ctl,608.0,24580.0,4.0,2026/01/16-22:29:08.093
ctl,609.0,24580.0,4.0,2026/01/16-22:29:09.008
ctl,610.0,24580.0,4.0,2026/01/16-22:29:09.023
ctl,611.0,24580.0,4.0,2026/01/16-22:29:09.038
ctl,612.0,24580.0,4.0,2026/01/16-22:29:09.053
ctl,613.0,24580.0,4.0,2026/01/16-22:29:09.069
ctl,614.0,24580.0,4.0,2026/01/16-22:29:09.084
ctl,615.0,24580.0,4.0,2026/01/16-22:29:10.000
ctl,616.0,24580.0,4.0,2026/01/16-22:29:10.015
ctl,617.0,36860.0,8.0,2026/01/16-22:29:10.038
ctl,618.0,40960.0,8.0,2026/01/16-22:29:10.058
ctl,619.0,24580.0,4.0,2026/01/16-22:29:10.072
ctl,620.0,24580.0,4.0,2026/01/16-22:29:10.087
ctl,621.0,24580.0,4.0,2026/01/16-22:29:11.002
ctl,622.0,24580.0,4.0,2026/01/16-22:29:11.018
ctl,623.0,24580.0,4.0,2026/01/16-22:29:11.033
ctl,624.0,24580.0,4.0,2026/01/16-22:29:11.048
ctl,625.0,24580.0,4.0,2026/01/16-22:29:11.061
ctl,626.0,24580.0,4.0,2026/01/16-22:29:11.077
ctl,627.0,24580.0,4.0,2026/01/16-22:29:11.092
ctl,628.0,24580.0,4.0,2026/01/16-22:29:12.008
ctl,629.0,24580.0,4.0,2026/01/16-22:29:12.020
ctl,630.0,24580.0,4.0,2026/01/16-22:29:12.036
ctl,631.0,24580.0,4.0,2026/01/16-22:29:12.050
ctl,632.0,24580.0,4.0,2026/01/16-22:29:12.063
ctl,633.0,24580.0,4.0,2026/01/16-22:29:12.076
ctl,634.0,24580.0,4.0,2026/01/16-22:29:12.092
ctl,635.0,24580.0,4.0,2026/01/16-22:29:13.006
ctl,636.0,24580.0,4.0,2026/01/16-22:29:13.020
ctl,637.0,24580.0,4.0,2026/01/16-22:29:13.036
ctl,638.0,24580.0,4.0,2026/01/16-22:29:13.049
ctl,639.0,24580.0,4.0,2026/01/16-22:29:13.065
ctl,640.0,24580.0,4.0,2026/01/16-22:29:13.080
ctl,641.0,24580.0,4.0,2026/01/16-22:29:13.093
ctl,642.0,24580.0,4.0,2026/01/16-22:29:14.009
ctl,643.0,24580.0,4.0,2026/01/16-22:29:14.024
ctl,644.0,24580.0,4.0,2026/01/16-22:29:14.039
ctl,645.0,24580.0,4.0,2026/01/16-22:29:14.054
ctl,646.0,24580.0,4.0,2026/01/16-22:29:14.067
ctl,647.0,24580.0,4.0,2026/01/16-22:29:14.080
ctl,648.0,24580.0,4.0,2026/01/16-22:29:14.094
ctl,649.0,24580.0,4.0,2026/01/16-22:29:15.010
ctl,650.0,24580.0,4.0,2026/01/16-22:29:15.025
ctl,651.0,24580.0,4.0,2026/01/16-22:29:15.042
ctl,652.0,24580.0,4.0,2026/01/16-22:29:15.057
ctl,653.0,24580.0,4.0,2026/01/16-22:29:15.072
ctl,654.0,24580.0,4.0,2026/01/16-22:29:15.091
ctl,655.0,24580.0,4.0,2026/01/16-22:29:16.003
ctl,656.0,24580.0,4.0,2026/01/16-22:29:16.024
r,-1.0,0.0,0.0,2026/01/16-22:07:05.099
r,0.0,0.0,0.0,2026/01/16-22:09:16.040
r,1.0,0.0,0.0,2026/01/16-22:09:16.053
r,2.0,0.0,0.0,2026/01/16-22:09:16.066
r,3.0,0.0,0.0,2026/01/16-22:09:16.081
r,4.0,0.0,0.0,2026/01/16-22:09:16.093
r,5.0,0.0,0.0,2026/01/16-22:09:17.008
r,6.0,0.0,0.0,2026/01/16-22:09:17.024
r,7.0,0.0,0.0,2026/01/16-22:09:17.039
r,8.0,0.0,0.0,2026/01/16-22:09:17.055
r,9.0,0.0,0.0,2026/01/16-22:09:17.069
r,10.0,0.0,0.0,2026/01/16-22:09:17.086
