root,name,profile,ranks,aggs,steps,run_id,time_secs,time_secs_base,ratio
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,01_tracers_disabled,1024,1,2000,1,469.4492,465.3927,1.0087162948623818
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,04_tracendrop_agg_tgt,1024,1,2000,1,472.2156,465.3927,1.0146605221783669
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,05_trace_mpisync,1024,1,2000,1,469.1639,465.3927,1.008103264189576
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,07_trace_tgt,1024,1,2000,1,472.3479,465.3927,1.0149447982316868
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,08_tau_default,1024,1,2000,1,549.2732,465.3927,1.1802359598678707
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,10_tau_tracetgt,1024,1,2000,1,622.6455,465.3927,1.3378927086737715
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,11_dftracer,1024,1,2000,1,542.0555,465.3927,1.1647271218478503
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,00_noorca,1024,1,2000,2,465.6257,465.6257,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,01_tracers_disabled,1024,1,2000,2,469.5135,465.6257,1.0083496250314363
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,04_tracendrop_agg_tgt,1024,1,2000,2,473.0064,465.6257,1.0158511439553273
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,05_trace_mpisync,1024,1,2000,2,469.7825,465.6257,1.008927342283727
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,07_trace_tgt,1024,1,2000,2,472.6444,465.6257,1.0150736954596793
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,08_tau_default,1024,1,2000,2,549.6389,465.6257,1.1804307623054313
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,10_tau_tracetgt,1024,1,2000,2,616.9536,465.6257,1.3249990281893806
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,11_dftracer,1024,1,2000,2,542.1205,465.6257,1.1642838872510688
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,00_noorca,1024,1,2000,3,465.2208,465.2208,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,01_tracers_disabled,1024,1,2000,3,468.9662,465.2208,1.0080508008240388
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,04_tracendrop_agg_tgt,1024,1,2000,3,473.1432,465.2208,1.0170293331682503
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,05_trace_mpisync,1024,1,2000,3,469.608,465.2208,1.009430360809319
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,07_trace_tgt,1024,1,2000,3,472.5815,465.2208,1.0158219494915104
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,08_tau_default,1024,1,2000,3,547.2943,465.2208,1.1764183802615877
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,10_tau_tracetgt,1024,1,2000,3,619.5057,465.2208,1.3316380093065487
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,11_dftracer,1024,1,2000,3,546.435,465.2208,1.174571300337388
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,00_noorca,2048,2,20,1,2.5478,2.5478,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,01_tracers_disabled,2048,2,20,1,2.5471,2.5478,0.9997252531595886
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,04_tracendrop_agg_tgt,2048,2,20,1,2.5539,2.5478,1.0023942224664417
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,05_trace_mpisync,2048,2,20,1,2.549,2.5478,1.0004709945835621
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,07_trace_tgt,2048,2,20,1,2.5608,2.5478,1.0051024413219247
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,08_tau_default,2048,2,20,1,2.6759,2.5478,1.0502786717952743
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,10_tau_tracetgt,2048,2,20,1,2.6681,2.5478,1.0472172070021195
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,11_dftracer,2048,2,20,1,2.5815,2.5478,1.0132270978883744
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,00_noorca,2048,2,20,2,2.5205,2.5205,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,01_tracers_disabled,2048,2,20,2,2.5275,2.5205,1.002777226740726
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,04_tracendrop_agg_tgt,2048,2,20,2,2.5398,2.5205,1.0076572108708588
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,05_trace_mpisync,2048,2,20,2,2.5311,2.5205,1.0042055147788136
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,07_trace_tgt,2048,2,20,2,2.554,2.5205,1.0132910136877602
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,08_tau_default,2048,2,20,2,2.6755,2.5205,1.0614957349732195
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,10_tau_tracetgt,2048,2,20,2,2.6603,2.5205,1.0554651854790715
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,11_dftracer,2048,2,20,2,2.5617,2.5205,1.0163459631025589
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,00_noorca,2048,2,20,3,2.5175,2.5175,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,01_tracers_disabled,2048,2,20,3,2.5524,2.5175,1.013862959285005
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,04_tracendrop_agg_tgt,2048,2,20,3,2.5474,2.5175,1.0118768619662364
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,05_trace_mpisync,2048,2,20,3,2.5375,2.5175,1.0079443892750746
