root,name,profile,ranks,aggs,steps,run_id,trace_size,evtcnt
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,00_noorca,1024,1,20,3,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,01_tracers_disabled,1024,1,20,3,5423223.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,04_tracendrop_agg_tgt,1024,1,20,3,5308643.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,05_trace_mpisync,1024,1,20,3,6663364.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,07_trace_tgt,1024,1,20,3,358160237.0,50911136
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,08_tau_default,1024,1,20,3,3961771933.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,10_tau_tracetgt,1024,1,20,3,1943822629.0,154180778
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,11_dftracer,1024,1,20,3,5269493348.0,44021211
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,00_noorca,1024,1,2000,1,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,01_tracers_disabled,1024,1,2000,1,307358681.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,04_tracendrop_agg_tgt,1024,1,2000,1,300886273.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,05_trace_mpisync,1024,1,2000,1,433889488.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,07_trace_tgt,1024,1,2000,1,39895573338.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,08_tau_default,1024,1,2000,1,131573462443.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,10_tau_tracetgt,1024,1,2000,1,201279177558.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,11_dftracer,1024,1,2000,1,653759279163.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,00_noorca,1024,1,2000,2,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,01_tracers_disabled,1024,1,2000,2,306974237.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,04_tracendrop_agg_tgt,1024,1,2000,2,300932300.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,05_trace_mpisync,1024,1,2000,2,434308202.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,07_trace_tgt,1024,1,2000,2,39932710058.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,08_tau_default,1024,1,2000,2,131736762147.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,10_tau_tracetgt,1024,1,2000,2,201259621705.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run2,11_dftracer,1024,1,2000,2,652856316232.0,-1
